neuron_id,community_granularity_1,community_granularity_2,community_granularity_3
39553,4,59,607
39554,4,59,607
39555,4,59,607
39556,4,59,607
39557,4,59,607
39558,4,59,607
39559,4,59,607
39560,4,59,607
39561,4,59,607
39562,4,59,607
39563,4,59,607
39564,4,59,607
39565,4,59,607
39566,4,59,607
39567,4,59,607
39568,4,59,607
39569,4,59,607
39570,4,59,609
39571,4,59,609
39572,4,59,609
39573,4,59,609
39574,4,59,609
39575,4,59,609
39576,4,59,609
39577,4,59,609
39578,4,59,609
39579,4,59,609
39580,4,59,601
39581,4,59,601
39582,4,59,601
39583,4,59,601
39584,4,59,601
39585,4,59,601
39586,4,59,601
39587,4,59,601
39588,4,59,601
39589,4,59,601
39590,4,59,601
39591,4,59,601
39592,4,59,601
39593,4,59,601
39594,4,59,601
39595,4,59,601
39596,4,59,601
39597,4,59,601
39598,4,59,601
39599,4,59,601
39600,4,51,524
39601,4,51,524
39602,4,51,524
39603,4,51,524
39604,4,51,524
39605,4,51,524
39606,4,51,524
39607,4,51,524
39608,4,51,524
39609,4,51,524
39610,4,51,524
39611,4,51,524
39612,4,51,524
39613,4,51,524
39614,4,51,524
39615,4,51,524
39616,4,51,524
39617,4,51,524
39618,4,51,524
39619,4,51,524
39620,4,51,521
39621,4,51,521
39622,4,51,521
39623,4,51,521
39624,4,51,521
39625,4,51,521
39626,4,51,521
39627,4,51,521
39628,4,51,521
39629,4,51,521
39630,4,51,521
39631,4,51,521
39632,4,51,521
39633,4,51,521
39634,4,51,521
39635,4,51,521
39636,4,51,521
39637,4,51,521
39638,4,51,521
39639,4,51,521
39640,4,51,529
39641,4,51,529
39642,4,51,529
39643,4,51,529
39644,4,51,529
39645,4,51,529
39646,4,51,529
39647,4,51,529
39648,4,51,529
39649,4,51,529
39650,4,51,529
39651,4,51,529
39652,4,51,529
39653,4,51,529
39654,4,51,529
39655,4,51,529
39656,4,51,529
39657,4,51,529
39658,4,51,529
39659,4,51,529
39660,4,57,581
39661,4,57,581
39662,4,57,581
39663,4,57,581
39664,4,57,581
39665,4,57,581
39666,4,57,581
39667,4,57,581
39668,4,57,581
39669,4,57,581
39670,4,57,584
39671,4,57,584
39672,4,57,584
39673,4,57,584
39674,4,57,584
39675,4,57,584
39676,4,57,584
39677,4,57,584
39678,4,57,584
39679,4,57,584
39680,4,57,584
39681,4,57,584
39682,4,57,584
39683,4,57,584
39684,4,57,584
39685,4,57,584
39686,4,57,584
39687,4,57,584
39688,4,57,584
39689,4,57,584
39690,4,57,584
39691,4,57,584
39692,4,57,584
39693,4,57,584
39694,4,57,584
39695,4,57,584
39696,4,57,584
39697,4,57,584
39698,4,57,584
39699,4,57,584
39700,4,57,587
39701,4,57,587
39702,4,57,587
39703,4,57,587
39704,4,57,587
39705,4,57,587
39706,4,57,587
39707,4,57,587
39708,4,57,587
39709,4,57,587
39710,6,73,748
39711,6,73,748
39712,6,73,748
39713,6,73,748
39714,6,73,748
39715,6,73,748
39716,6,73,748
39717,6,73,748
39718,6,73,748
39719,6,73,748
39720,6,73,748
39721,6,73,748
39722,6,73,748
39723,6,73,748
39724,6,73,748
39725,6,73,748
39726,6,73,748
39727,6,73,748
39728,6,73,748
39729,6,73,748
39730,6,73,748
39731,6,73,748
39732,6,73,748
39733,6,73,748
39734,6,73,748
39735,6,73,748
39736,6,73,748
39737,6,73,748
39738,6,73,748
39739,6,73,748
39740,0,16,177
39741,0,16,177
39742,0,16,177
39743,0,16,177
39744,0,16,177
39745,0,16,177
39746,0,16,177
39747,0,16,177
39748,0,16,177
39749,0,16,177
39750,0,16,177
39751,0,16,177
39752,0,16,177
39753,0,16,177
39754,0,16,177
39755,0,16,177
39756,0,16,177
39757,0,16,177
39758,0,16,177
39759,0,16,177
39760,0,16,170
39761,0,16,170
39762,0,16,170
39763,0,16,170
39764,0,16,170
39765,0,16,170
39766,0,16,170
39767,0,16,170
39768,0,16,170
39769,0,16,170
39770,0,16,173
39771,0,16,173
39772,0,16,173
39773,0,16,173
39774,0,16,173
39775,0,16,173
39776,0,16,173
39777,0,16,173
39778,0,16,173
39779,0,16,173
39780,0,16,173
39781,0,16,173
39782,0,16,173
39783,0,16,173
39784,0,16,173
39785,0,16,173
39786,0,16,173
39787,0,16,173
39788,0,16,173
39789,0,16,173
39790,0,16,178
39791,0,16,178
39792,0,16,178
39793,0,16,178
39794,0,16,178
39795,0,16,178
39796,0,16,178
39797,0,16,178
39798,0,16,178
39799,0,16,178
39800,0,16,178
39801,0,16,178
39802,0,16,178
39803,0,16,178
39804,0,16,178
39805,0,16,178
39806,0,16,178
39807,0,16,178
39808,0,16,178
39809,0,16,178
39810,0,16,171
39811,0,16,171
39812,0,16,171
39813,0,16,171
39814,0,16,171
39815,0,16,171
39816,0,16,171
39817,0,16,171
39818,0,16,171
39819,0,16,171
39820,0,16,175
39821,0,16,175
39822,0,16,175
39823,0,16,175
39824,0,16,175
39825,0,16,175
39826,0,16,175
39827,0,16,175
39828,0,16,175
39829,0,16,175
39830,0,16,175
39831,0,16,175
39832,0,16,175
39833,0,16,175
39834,0,16,175
39835,0,16,175
39836,0,16,175
39837,0,16,175
39838,0,16,175
39839,0,16,175
39840,0,15,169
39841,0,15,169
39842,0,15,169
39843,0,15,169
39844,0,15,169
39845,0,15,169
39846,0,15,169
39847,0,15,169
39848,0,15,169
39849,0,15,169
39850,0,15,169
39851,0,15,169
39852,0,15,169
39853,0,15,169
39854,0,15,169
39855,0,15,169
39856,0,15,169
39857,0,15,169
39858,0,15,169
39859,0,15,169
39860,0,15,161
39861,0,15,161
39862,0,15,161
39863,0,15,161
39864,0,15,161
39865,0,15,161
39866,0,15,161
39867,0,15,161
39868,0,15,161
39869,0,15,161
39870,0,15,167
39871,0,15,167
39872,0,15,167
39873,0,15,167
39874,0,15,167
39875,0,15,167
39876,0,15,167
39877,0,15,167
39878,0,15,167
39879,0,15,167
39880,0,15,167
39881,0,15,167
39882,0,15,167
39883,0,15,167
39884,0,15,167
39885,0,15,167
39886,0,15,167
39887,0,15,167
39888,0,15,167
39889,0,15,167
39890,0,15,167
39891,0,15,167
39892,0,15,167
39893,0,15,167
39894,0,15,167
39895,0,15,167
39896,0,15,167
39897,0,15,167
39898,0,15,167
39899,0,15,167
39900,0,15,163
39901,0,15,163
39902,0,15,163
39903,0,15,163
39904,0,15,163
39905,0,15,163
39906,0,15,163
39907,0,15,163
39908,0,15,163
39909,0,15,163
39910,0,15,163
39911,0,15,163
39912,0,15,163
39913,0,15,163
39914,0,15,163
39915,0,15,163
39916,0,15,163
39917,0,15,163
39918,0,15,163
39919,0,15,163
39920,0,12,135
39921,0,12,135
39922,0,12,135
39923,0,12,135
39924,0,12,135
39925,0,12,135
39926,0,12,135
39927,0,12,135
39928,0,12,135
39929,0,12,135
39930,0,12,135
39931,0,12,135
39932,0,12,135
39933,0,12,135
39934,0,12,135
39935,0,12,135
39936,0,12,135
39937,0,12,135
39938,0,12,135
39939,0,12,135
39940,0,12,133
39941,0,12,133
39942,0,12,133
39943,0,12,133
39944,0,12,133
39945,0,12,133
39946,0,12,133
39947,0,12,133
39948,0,12,133
39949,0,12,133
39950,0,12,133
39951,0,12,133
39952,0,12,133
39953,0,12,133
39954,0,12,133
39955,0,12,133
39956,0,12,133
39957,0,12,133
39958,0,12,133
39959,0,12,133
39960,0,12,133
39961,0,12,133
39962,0,12,133
39963,0,12,133
39964,0,12,133
39965,0,12,133
39966,0,12,133
39967,0,12,133
39968,0,12,133
39969,0,12,133
39970,0,12,137
39971,0,12,137
39972,0,12,137
39973,0,12,137
39974,0,12,137
39975,0,12,137
39976,0,12,137
39977,0,12,137
39978,0,12,137
39979,0,12,137
39980,0,14,150
39981,0,14,150
39982,0,14,150
39983,0,14,150
39984,0,14,150
39985,0,14,150
39986,0,14,150
39987,0,14,150
39988,0,14,150
39989,0,14,150
39990,0,14,150
39991,0,14,150
39992,0,14,150
39993,0,14,150
39994,0,14,150
39995,0,14,150
39996,0,14,150
39997,0,14,150
39998,0,14,150
39999,0,14,150
40000,0,14,159
40001,0,14,159
40002,0,14,159
40003,0,14,159
40004,0,14,159
40005,0,14,159
40006,0,14,159
40007,0,14,159
40008,0,14,159
40009,0,14,159
40010,0,14,159
40011,0,14,159
40012,0,14,159
40013,0,14,159
40014,0,14,159
40015,0,14,159
40016,0,14,159
40017,0,14,159
40018,0,14,159
40019,0,14,159
40020,7,84,859
40021,7,84,859
40022,7,84,859
40023,7,84,859
40024,7,84,859
40025,7,84,859
40026,7,84,859
40027,7,84,859
40028,7,84,859
40029,7,84,859
40030,7,84,859
40031,7,84,859
40032,7,84,859
40033,7,84,859
40034,7,84,859
40035,7,84,859
40036,7,84,859
40037,7,84,859
40038,7,84,859
40039,7,84,859
40040,7,84,859
40041,7,84,859
40042,7,84,859
40043,7,84,859
40044,7,84,859
40045,7,84,859
40046,7,84,859
40047,7,84,859
40048,7,84,859
40049,7,84,859
40050,7,84,851
40051,7,84,851
40052,7,84,851
40053,7,84,851
40054,7,84,851
40055,7,84,851
40056,7,84,851
40057,7,84,851
40058,7,84,851
40059,7,84,851
40060,7,84,851
40061,7,84,851
40062,7,84,851
40063,7,84,851
40064,7,84,851
40065,7,84,851
40066,7,84,851
40067,7,84,851
40068,7,84,851
40069,7,84,851
40070,7,84,856
40071,7,84,856
40072,7,84,856
40073,7,84,856
40074,7,84,856
40075,7,84,856
40076,7,84,856
40077,7,84,856
40078,7,84,856
40079,7,84,856
40080,7,84,856
40081,7,84,856
40082,7,84,856
40083,7,84,856
40084,7,84,856
40085,7,84,856
40086,7,84,856
40087,7,84,856
40088,7,84,856
40089,7,84,856
40090,9,109,1107
40091,9,109,1107
40092,9,109,1107
40093,9,109,1107
40094,9,109,1107
40095,9,109,1107
40096,9,109,1107
40097,9,109,1107
40098,9,109,1107
40099,9,109,1107
40100,9,109,1108
40101,9,109,1108
40102,9,109,1108
40103,9,109,1108
40104,9,109,1108
40105,9,109,1108
40106,9,109,1108
40107,9,109,1108
40108,9,109,1108
40109,9,109,1108
40110,9,109,1108
40111,9,109,1108
40112,9,109,1108
40113,9,109,1108
40114,9,109,1108
40115,9,109,1108
40116,9,109,1108
40117,9,109,1108
40118,9,109,1108
40119,9,109,1108
40120,9,109,1105
40121,9,109,1105
40122,9,109,1105
40123,9,109,1105
40124,9,109,1105
40125,9,109,1105
40126,9,109,1105
40127,9,109,1105
40128,9,109,1105
40129,9,109,1105
40130,9,101,1020
40131,9,101,1020
40132,9,101,1020
40133,9,101,1020
40134,9,101,1020
40135,9,101,1020
40136,9,101,1020
40137,9,101,1020
40138,9,101,1020
40139,9,101,1020
40140,9,101,1023
40141,9,101,1023
40142,9,101,1023
40143,9,101,1023
40144,9,101,1023
40145,9,101,1023
40146,9,101,1023
40147,9,101,1023
40148,9,101,1023
40149,9,101,1023
40150,9,101,1023
40151,9,101,1023
40152,9,101,1023
40153,9,101,1023
40154,9,101,1023
40155,9,101,1023
40156,9,101,1023
40157,9,101,1023
40158,9,101,1023
40159,9,101,1023
40160,9,101,1029
40161,9,101,1029
40162,9,101,1029
40163,9,101,1029
40164,9,101,1029
40165,9,101,1029
40166,9,101,1029
40167,9,101,1029
40168,9,101,1029
40169,9,101,1029
40170,9,101,1029
40171,9,101,1029
40172,9,101,1029
40173,9,101,1029
40174,9,101,1029
40175,9,101,1029
40176,9,101,1029
40177,9,101,1029
40178,9,101,1029
40179,9,101,1029
40180,9,101,1021
40181,9,101,1021
40182,9,101,1021
40183,9,101,1021
40184,9,101,1021
40185,9,101,1021
40186,9,101,1021
40187,9,101,1021
40188,9,101,1021
40189,9,101,1021
40190,9,105,1069
40191,9,105,1069
40192,9,105,1069
40193,9,105,1069
40194,9,105,1069
40195,9,105,1069
40196,9,105,1069
40197,9,105,1069
40198,9,105,1069
40199,9,105,1069
40200,9,105,1069
40201,9,105,1069
40202,9,105,1069
40203,9,105,1069
40204,9,105,1069
40205,9,105,1069
40206,9,105,1069
40207,9,105,1069
40208,9,105,1069
40209,9,105,1069
40210,9,105,1063
40211,9,105,1063
40212,9,105,1063
40213,9,105,1063
40214,9,105,1063
40215,9,105,1063
40216,9,105,1063
40217,9,105,1063
40218,9,105,1063
40219,9,105,1063
40220,9,105,1063
40221,9,105,1063
40222,9,105,1063
40223,9,105,1063
40224,9,105,1063
40225,9,105,1063
40226,9,105,1063
40227,9,105,1063
40228,9,105,1063
40229,9,105,1063
40230,9,105,1061
40231,9,105,1061
40232,9,105,1061
40233,9,105,1061
40234,9,105,1061
40235,9,105,1061
40236,9,105,1061
40237,9,105,1061
40238,9,105,1061
40239,9,105,1061
40240,9,105,1061
40241,9,105,1061
40242,9,105,1061
40243,9,105,1061
40244,9,105,1061
40245,9,105,1061
40246,9,105,1061
40247,9,105,1061
40248,9,105,1061
40249,9,105,1061
40250,9,105,1066
40251,9,105,1066
40252,9,105,1066
40253,9,105,1066
40254,9,105,1066
40255,9,105,1066
40256,9,105,1066
40257,9,105,1066
40258,9,105,1066
40259,9,105,1066
40260,9,105,1066
40261,9,105,1066
40262,9,105,1066
40263,9,105,1066
40264,9,105,1066
40265,9,105,1066
40266,9,105,1066
40267,9,105,1066
40268,9,105,1066
40269,9,105,1066
40270,9,107,1082
40271,9,107,1082
40272,9,107,1082
40273,9,107,1082
40274,9,107,1082
40275,9,107,1082
40276,9,107,1082
40277,9,107,1082
40278,9,107,1082
40279,9,107,1082
40280,9,107,1082
40281,9,107,1082
40282,9,107,1082
40283,9,107,1082
40284,9,107,1082
40285,9,107,1082
40286,9,107,1082
40287,9,107,1082
40288,9,107,1082
40289,9,107,1082
40290,9,107,1085
40291,9,107,1085
40292,9,107,1085
40293,9,107,1085
40294,9,107,1085
40295,9,107,1085
40296,9,107,1085
40297,9,107,1085
40298,9,107,1085
40299,9,107,1085
40300,9,107,1085
40301,9,107,1085
40302,9,107,1085
40303,9,107,1085
40304,9,107,1085
40305,9,107,1085
40306,9,107,1085
40307,9,107,1085
40308,9,107,1085
40309,9,107,1085
40310,9,107,1086
40311,9,107,1086
40312,9,107,1086
40313,9,107,1086
40314,9,107,1086
40315,9,107,1086
40316,9,107,1086
40317,9,107,1086
40318,9,107,1086
40319,9,107,1086
40320,9,100,1012
40321,9,100,1012
40322,9,100,1012
40323,9,100,1012
40324,9,100,1012
40325,9,100,1012
40326,9,100,1012
40327,9,100,1012
40328,9,100,1012
40329,9,100,1012
40330,9,100,1012
40331,9,100,1012
40332,9,100,1012
40333,9,100,1012
40334,9,100,1012
40335,9,100,1012
40336,9,100,1012
40337,9,100,1012
40338,9,100,1012
40339,9,100,1012
40340,9,100,1012
40341,9,100,1012
40342,9,100,1012
40343,9,100,1012
40344,9,100,1012
40345,9,100,1012
40346,9,100,1012
40347,9,100,1012
40348,9,100,1012
40349,9,100,1012
40350,9,100,1012
40351,9,100,1012
40352,9,100,1012
40353,9,100,1012
40354,9,100,1012
40355,9,100,1012
40356,9,100,1012
40357,9,100,1012
40358,9,100,1012
40359,9,100,1012
40360,3,48,493
40361,3,48,493
40362,3,48,493
40363,3,48,493
40364,3,48,493
40365,3,48,493
40366,3,48,493
40367,3,48,493
40368,3,48,493
40369,3,48,493
40370,3,48,493
40371,3,48,493
40372,3,48,493
40373,3,48,493
40374,3,48,493
40375,3,48,493
40376,3,48,493
40377,3,48,493
40378,3,48,493
40379,3,48,493
40380,3,48,493
40381,3,48,493
40382,3,48,493
40383,3,48,493
40384,3,48,493
40385,3,48,493
40386,3,48,493
40387,3,48,493
40388,3,48,493
40389,3,48,493
40390,3,48,494
40391,3,48,494
40392,3,48,494
40393,3,48,494
40394,3,48,494
40395,3,48,494
40396,3,48,494
40397,3,48,494
40398,3,48,494
40399,3,48,494
40400,4,52,539
40401,4,52,539
40402,4,52,539
40403,4,52,539
40404,4,52,539
40405,4,52,539
40406,4,52,539
40407,4,52,539
40408,4,52,539
40409,4,52,539
40410,4,52,531
40411,4,52,531
40412,4,52,531
40413,4,52,531
40414,4,52,531
40415,4,52,531
40416,4,52,531
40417,4,52,531
40418,4,52,531
40419,4,52,531
40420,4,52,531
40421,4,52,531
40422,4,52,531
40423,4,52,531
40424,4,52,531
40425,4,52,531
40426,4,52,531
40427,4,52,531
40428,4,52,531
40429,4,52,531
40430,4,52,531
40431,4,52,531
40432,4,52,531
40433,4,52,531
40434,4,52,531
40435,4,52,531
40436,4,52,531
40437,4,52,531
40438,4,52,531
40439,4,52,531
40440,4,52,533
40441,4,52,533
40442,4,52,533
40443,4,52,533
40444,4,52,533
40445,4,52,533
40446,4,52,533
40447,4,52,533
40448,4,52,533
40449,4,52,533
40450,4,52,533
40451,4,52,533
40452,4,52,533
40453,4,52,533
40454,4,52,533
40455,4,52,533
40456,4,52,533
40457,4,52,533
40458,4,52,533
40459,4,52,533
40460,4,52,535
40461,4,52,535
40462,4,52,535
40463,4,52,535
40464,4,52,535
40465,4,52,535
40466,4,52,535
40467,4,52,535
40468,4,52,535
40469,4,52,535
40470,4,55,566
40471,4,55,566
40472,4,55,566
40473,4,55,566
40474,4,55,566
40475,4,55,566
40476,4,55,566
40477,4,55,566
40478,4,55,566
40479,4,55,566
40480,4,55,560
40481,4,55,560
40482,4,55,560
40483,4,55,560
40484,4,55,560
40485,4,55,560
40486,4,55,560
40487,4,55,560
40488,4,55,560
40489,4,55,560
40490,4,53,540
40491,4,53,540
40492,4,53,540
40493,4,53,540
40494,4,53,540
40495,4,53,540
40496,4,53,540
40497,4,53,540
40498,4,53,540
40499,4,53,540
40500,4,53,542
40501,4,53,542
40502,4,53,542
40503,4,53,542
40504,4,53,542
40505,4,53,542
40506,4,53,542
40507,4,53,542
40508,4,53,542
40509,4,53,542
40510,4,53,542
40511,4,53,542
40512,4,53,542
40513,4,53,542
40514,4,53,542
40515,4,53,542
40516,4,53,542
40517,4,53,542
40518,4,53,542
40519,4,53,542
40520,4,53,548
40521,4,53,548
40522,4,53,548
40523,4,53,548
40524,4,53,548
40525,4,53,548
40526,4,53,548
40527,4,53,548
40528,4,53,548
40529,4,53,548
40530,4,53,548
40531,4,53,548
40532,4,53,548
40533,4,53,548
40534,4,53,548
40535,4,53,548
40536,4,53,548
40537,4,53,548
40538,4,53,548
40539,4,53,548
40540,4,59,607
40541,4,59,607
40542,4,59,607
40543,4,59,607
40544,4,59,607
40545,4,59,607
40546,4,59,607
40547,4,59,607
40548,4,59,607
40549,4,59,607
40550,4,59,607
40551,4,59,607
40552,4,59,607
40553,4,59,607
40554,4,59,607
40555,4,59,607
40556,4,59,607
40557,4,59,607
40558,4,59,607
40559,4,59,607
40560,4,59,606
40561,4,59,606
40562,4,59,606
40563,4,59,606
40564,4,59,606
40565,4,59,606
40566,4,59,606
40567,4,59,606
40568,4,59,606
40569,4,59,606
40570,4,59,601
40571,4,59,601
40572,4,59,601
40573,4,59,601
40574,4,59,601
40575,4,59,601
40576,4,59,601
40577,4,59,601
40578,4,59,601
40579,4,59,601
40580,4,51,527
40581,4,51,527
40582,4,51,527
40583,4,51,527
40584,4,51,527
40585,4,51,527
40586,4,51,527
40587,4,51,527
40588,4,51,527
40589,4,51,527
40590,4,51,524
40591,4,51,524
40592,4,51,524
40593,4,51,524
40594,4,51,524
40595,4,51,524
40596,4,51,524
40597,4,51,524
40598,4,51,524
40599,4,51,524
40600,4,51,521
40601,4,51,521
40602,4,51,521
40603,4,51,521
40604,4,51,521
40605,4,51,521
40606,4,51,521
40607,4,51,521
40608,4,51,521
40609,4,51,521
40610,4,51,521
40611,4,51,521
40612,4,51,521
40613,4,51,521
40614,4,51,521
40615,4,51,521
40616,4,51,521
40617,4,51,521
40618,4,51,521
40619,4,51,521
40620,4,51,529
40621,4,51,529
40622,4,51,529
40623,4,51,529
40624,4,51,529
40625,4,51,529
40626,4,51,529
40627,4,51,529
40628,4,51,529
40629,4,51,529
40630,4,51,529
40631,4,51,529
40632,4,51,529
40633,4,51,529
40634,4,51,529
40635,4,51,529
40636,4,51,529
40637,4,51,529
40638,4,51,529
40639,4,51,529
40640,4,57,581
40641,4,57,581
40642,4,57,581
40643,4,57,581
40644,4,57,581
40645,4,57,581
40646,4,57,581
40647,4,57,581
40648,4,57,581
40649,4,57,581
40650,4,57,581
40651,4,57,581
40652,4,57,581
40653,4,57,581
40654,4,57,581
40655,4,57,581
40656,4,57,581
40657,4,57,581
40658,4,57,581
40659,4,57,581
40660,4,57,589
40661,4,57,589
40662,4,57,589
40663,4,57,589
40664,4,57,589
40665,4,57,589
40666,4,57,589
40667,4,57,589
40668,4,57,589
40669,4,57,589
40670,4,57,587
40671,4,57,587
40672,4,57,587
40673,4,57,587
40674,4,57,587
40675,4,57,587
40676,4,57,587
40677,4,57,587
40678,4,57,587
40679,4,57,587
40680,4,57,587
40681,4,57,587
40682,4,57,587
40683,4,57,587
40684,4,57,587
40685,4,57,587
40686,4,57,587
40687,4,57,587
40688,4,57,587
40689,4,57,587
40690,4,57,587
40691,4,57,587
40692,4,57,587
40693,4,57,587
40694,4,57,587
40695,4,57,587
40696,4,57,587
40697,4,57,587
40698,4,57,587
40699,4,57,587
40700,4,57,583
40701,4,57,583
40702,4,57,583
40703,4,57,583
40704,4,57,583
40705,4,57,583
40706,4,57,583
40707,4,57,583
40708,4,57,583
40709,4,57,583
40710,0,16,177
40711,0,16,177
40712,0,16,177
40713,0,16,177
40714,0,16,177
40715,0,16,177
40716,0,16,177
40717,0,16,177
40718,0,16,177
40719,0,16,177
40720,0,16,177
40721,0,16,177
40722,0,16,177
40723,0,16,177
40724,0,16,177
40725,0,16,177
40726,0,16,177
40727,0,16,177
40728,0,16,177
40729,0,16,177
40730,0,16,170
40731,0,16,170
40732,0,16,170
40733,0,16,170
40734,0,16,170
40735,0,16,170
40736,0,16,170
40737,0,16,170
40738,0,16,170
40739,0,16,170
40740,0,16,172
40741,0,16,172
40742,0,16,172
40743,0,16,172
40744,0,16,172
40745,0,16,172
40746,0,16,172
40747,0,16,172
40748,0,16,172
40749,0,16,172
40750,0,16,172
40751,0,16,172
40752,0,16,172
40753,0,16,172
40754,0,16,172
40755,0,16,172
40756,0,16,172
40757,0,16,172
40758,0,16,172
40759,0,16,172
40760,0,16,172
40761,0,16,172
40762,0,16,172
40763,0,16,172
40764,0,16,172
40765,0,16,172
40766,0,16,172
40767,0,16,172
40768,0,16,172
40769,0,16,172
40770,0,16,171
40771,0,16,171
40772,0,16,171
40773,0,16,171
40774,0,16,171
40775,0,16,171
40776,0,16,171
40777,0,16,171
40778,0,16,171
40779,0,16,171
40780,0,16,171
40781,0,16,171
40782,0,16,171
40783,0,16,171
40784,0,16,171
40785,0,16,171
40786,0,16,171
40787,0,16,171
40788,0,16,171
40789,0,16,171
40790,0,16,171
40791,0,16,171
40792,0,16,171
40793,0,16,171
40794,0,16,171
40795,0,16,171
40796,0,16,171
40797,0,16,171
40798,0,16,171
40799,0,16,171
40800,0,16,176
40801,0,16,176
40802,0,16,176
40803,0,16,176
40804,0,16,176
40805,0,16,176
40806,0,16,176
40807,0,16,176
40808,0,16,176
40809,0,16,176
40810,0,15,169
40811,0,15,169
40812,0,15,169
40813,0,15,169
40814,0,15,169
40815,0,15,169
40816,0,15,169
40817,0,15,169
40818,0,15,169
40819,0,15,169
40820,0,15,169
40821,0,15,169
40822,0,15,169
40823,0,15,169
40824,0,15,169
40825,0,15,169
40826,0,15,169
40827,0,15,169
40828,0,15,169
40829,0,15,169
40830,0,15,161
40831,0,15,161
40832,0,15,161
40833,0,15,161
40834,0,15,161
40835,0,15,161
40836,0,15,161
40837,0,15,161
40838,0,15,161
40839,0,15,161
40840,0,15,161
40841,0,15,161
40842,0,15,161
40843,0,15,161
40844,0,15,161
40845,0,15,161
40846,0,15,161
40847,0,15,161
40848,0,15,161
40849,0,15,161
40850,0,15,167
40851,0,15,167
40852,0,15,167
40853,0,15,167
40854,0,15,167
40855,0,15,167
40856,0,15,167
40857,0,15,167
40858,0,15,167
40859,0,15,167
40860,0,15,167
40861,0,15,167
40862,0,15,167
40863,0,15,167
40864,0,15,167
40865,0,15,167
40866,0,15,167
40867,0,15,167
40868,0,15,167
40869,0,15,167
40870,0,18,197
40871,0,18,197
40872,0,18,197
40873,0,18,197
40874,0,18,197
40875,0,18,197
40876,0,18,197
40877,0,18,197
40878,0,18,197
40879,0,18,197
40880,0,18,192
40881,0,18,192
40882,0,18,192
40883,0,18,192
40884,0,18,192
40885,0,18,192
40886,0,18,192
40887,0,18,192
40888,0,18,192
40889,0,18,192
40890,0,18,192
40891,0,18,192
40892,0,18,192
40893,0,18,192
40894,0,18,192
40895,0,18,192
40896,0,18,192
40897,0,18,192
40898,0,18,192
40899,0,18,192
40900,0,18,192
40901,0,18,192
40902,0,18,192
40903,0,18,192
40904,0,18,192
40905,0,18,192
40906,0,18,192
40907,0,18,192
40908,0,18,192
40909,0,18,192
40910,0,12,133
40911,0,12,133
40912,0,12,133
40913,0,12,133
40914,0,12,133
40915,0,12,133
40916,0,12,133
40917,0,12,133
40918,0,12,133
40919,0,12,133
40920,0,12,133
40921,0,12,133
40922,0,12,133
40923,0,12,133
40924,0,12,133
40925,0,12,133
40926,0,12,133
40927,0,12,133
40928,0,12,133
40929,0,12,133
40930,0,12,133
40931,0,12,133
40932,0,12,133
40933,0,12,133
40934,0,12,133
40935,0,12,133
40936,0,12,133
40937,0,12,133
40938,0,12,133
40939,0,12,133
40940,0,14,152
40941,0,14,152
40942,0,14,152
40943,0,14,152
40944,0,14,152
40945,0,14,152
40946,0,14,152
40947,0,14,152
40948,0,14,152
40949,0,14,152
40950,0,14,150
40951,0,14,150
40952,0,14,150
40953,0,14,150
40954,0,14,150
40955,0,14,150
40956,0,14,150
40957,0,14,150
40958,0,14,150
40959,0,14,150
40960,0,14,150
40961,0,14,150
40962,0,14,150
40963,0,14,150
40964,0,14,150
40965,0,14,150
40966,0,14,150
40967,0,14,150
40968,0,14,150
40969,0,14,150
40970,0,14,150
40971,0,14,150
40972,0,14,150
40973,0,14,150
40974,0,14,150
40975,0,14,150
40976,0,14,150
40977,0,14,150
40978,0,14,150
40979,0,14,150
40980,0,14,153
40981,0,14,153
40982,0,14,153
40983,0,14,153
40984,0,14,153
40985,0,14,153
40986,0,14,153
40987,0,14,153
40988,0,14,153
40989,0,14,153
40990,0,14,153
40991,0,14,153
40992,0,14,153
40993,0,14,153
40994,0,14,153
40995,0,14,153
40996,0,14,153
40997,0,14,153
40998,0,14,153
40999,0,14,153
41000,7,84,854
41001,7,84,854
41002,7,84,854
41003,7,84,854
41004,7,84,854
41005,7,84,854
41006,7,84,854
41007,7,84,854
41008,7,84,854
41009,7,84,854
41010,7,84,854
41011,7,84,854
41012,7,84,854
41013,7,84,854
41014,7,84,854
41015,7,84,854
41016,7,84,854
41017,7,84,854
41018,7,84,854
41019,7,84,854
41020,7,84,855
41021,7,84,855
41022,7,84,855
41023,7,84,855
41024,7,84,855
41025,7,84,855
41026,7,84,855
41027,7,84,855
41028,7,84,855
41029,7,84,855
41030,7,84,855
41031,7,84,855
41032,7,84,855
41033,7,84,855
41034,7,84,855
41035,7,84,855
41036,7,84,855
41037,7,84,855
41038,7,84,855
41039,7,84,855
41040,7,84,855
41041,7,84,855
41042,7,84,855
41043,7,84,855
41044,7,84,855
41045,7,84,855
41046,7,84,855
41047,7,84,855
41048,7,84,855
41049,7,84,855
41050,9,109,1107
41051,9,109,1107
41052,9,109,1107
41053,9,109,1107
41054,9,109,1107
41055,9,109,1107
41056,9,109,1107
41057,9,109,1107
41058,9,109,1107
41059,9,109,1107
41060,9,109,1107
41061,9,109,1107
41062,9,109,1107
41063,9,109,1107
41064,9,109,1107
41065,9,109,1107
41066,9,109,1107
41067,9,109,1107
41068,9,109,1107
41069,9,109,1107
41070,9,109,1101
41071,9,109,1101
