id,pos_x,pos_y,pos_z,area,community_granularity_1,community_granularity_2,community_granularity_3
41579,37.81964,21.087693,44.322066,11,4,57,586
41580,37.937701,21.226651,44.317803,11,4,57,586
41581,40.373066,21.236475,40.60573,11,4,57,581
41582,40.451679,21.1422,40.70157,11,4,57,581
41583,40.288904,21.309803,40.514913,11,4,57,581
41584,40.308568,21.333191,40.680334,11,4,57,581
41585,40.461212,21.188614,40.598851,11,4,57,581
41586,40.420643,21.221985,40.638373,11,4,57,581
41587,40.424527,21.222028,40.5462,11,4,57,581
41588,40.4607,21.323817,40.608388,11,4,57,581
41589,40.314609,21.199927,40.551315,11,4,57,581
41590,40.283382,21.186847,40.685353,11,4,57,581
41591,43.709459,21.267587,37.985137,11,4,57,589
41592,43.773067,21.268987,38.037839,11,4,57,589
41593,43.652042,21.186207,38.030426,11,4,57,589
41594,43.638715,21.25161,37.984405,11,4,57,589
41595,43.716327,21.26241,37.901993,11,4,57,589
41596,43.721905,21.222618,38.077065,11,4,57,589
41597,43.723189,21.362656,37.99648,11,4,57,589
41598,43.796061,21.226005,38.006206,11,4,57,589
41599,43.613711,21.168278,37.971708,11,4,57,589
41600,43.691063,21.231165,37.957309,11,4,57,589
41601,46.053033,21.309968,35.245454,11,4,57,589
41602,45.99516,21.346557,35.210572,11,4,57,589
41603,46.137287,21.305008,35.198579,11,4,57,589
41604,45.955769,21.263915,35.271902,11,4,57,589
41605,45.958685,21.306754,35.236828,11,4,57,589
41606,46.110041,21.406864,35.226767,11,4,57,589
41607,45.990361,21.285354,35.211831,11,4,57,589
41608,46.047708,21.310531,35.30165,11,4,57,589
41609,46.132503,21.297561,35.248124,11,4,57,589
41610,46.099384,21.263943,35.222179,11,4,57,589
41611,50.262933,21.308172,33.736572,11,4,57,580
41612,50.260291,21.322591,33.697599,11,4,57,580
41613,50.287166,21.380275,33.766005,11,4,57,580
41614,50.211265,21.348253,33.662308,11,4,57,580
41615,50.322075,21.296615,33.752457,11,4,57,580
41616,50.165853,21.322447,33.680884,11,4,57,580
41617,50.290871,21.370578,33.751278,11,4,57,580
41618,50.282859,21.218559,33.716558,11,4,57,580
41619,50.360764,21.20857,33.646962,11,4,57,580
41620,50.187892,21.317552,33.704268,11,4,57,580
41621,53.607935,22.338986,31.138807,11,4,57,587
41622,53.586353,22.344761,31.168071,11,4,57,587
41623,53.643212,22.392039,31.071646,11,4,57,587
41624,53.578347,22.338286,31.197037,11,4,57,587
41625,53.640078,22.374701,31.041854,11,4,57,587
41626,53.571476,22.39478,31.102235,11,4,57,587
41627,53.621267,22.351649,31.176292,11,4,57,587
41628,53.540735,22.427205,31.190139,11,4,57,587
41629,53.587793,22.373789,31.196168,11,4,57,587
41630,53.604037,22.310204,31.05108,11,4,57,587
41631,57.707131,23.315254,30.645374,19,4,57,583
41632,57.75686,23.360155,30.715832,19,4,57,583
41633,57.654819,23.242937,30.700985,19,4,57,583
41634,57.672855,23.24974,30.628438,19,4,57,583
41635,57.68129,23.274796,30.597722,19,4,57,583
41636,57.631116,23.377495,30.569096,19,4,57,583
41637,57.769808,23.366412,30.658735,19,4,57,583
41638,57.803268,23.317164,30.552089,19,4,57,583
41639,57.7785,23.23993,30.555391,19,4,57,583
41640,57.705759,23.248465,30.574167,19,4,57,583
41641,62.807754,25.279955,30.29386,19,4,57,583
41642,62.724038,25.274825,30.235821,19,4,57,583
41643,62.884883,25.218645,30.209538,19,4,57,583
41644,62.779106,25.311125,30.256085,19,4,57,583
41645,62.898733,25.256577,30.237017,19,4,57,583
41646,62.776241,25.308295,30.246484,19,4,57,583
41647,62.885065,25.19618,30.310876,19,4,57,583
41648,62.901261,25.225542,30.324169,19,4,57,583
41649,62.782716,25.260912,30.364139,19,4,57,583
41650,62.847893,25.341677,30.242938,19,4,57,583
41651,66.685543,28.212348,31.831325,19,0,16,177
41652,66.632733,28.252154,31.795199,19,0,16,177
41653,66.764423,28.280932,31.834762,19,0,16,177
41654,66.651073,28.239767,31.747155,19,0,16,177
41655,66.59139,28.250639,31.845454,19,0,16,177
41656,66.611449,28.178327,31.827787,19,0,16,177
41657,66.622972,28.244474,31.73818,19,0,16,177
41658,66.759544,28.205975,31.858637,19,0,16,177
41659,66.761637,28.127822,31.797039,19,0,16,177
41660,66.671071,28.238214,31.763732,19,0,16,177
41661,71.436839,31.111834,34.480502,40,0,16,170
41662,71.360072,31.149741,34.454924,40,0,16,170
41663,71.36433,31.08865,34.54392,40,0,16,170
41664,71.432055,31.196993,34.457419,40,0,16,170
41665,71.389132,31.176458,34.550654,40,0,16,170
41666,71.515913,31.076588,34.404733,40,0,16,170
41667,71.340042,31.025223,34.481452,40,0,16,170
41668,71.446927,31.174994,34.413802,40,0,16,170
41669,71.433859,31.062545,34.391773,40,0,16,170
41670,71.370367,31.207905,34.504183,40,0,16,170
41671,75.195316,34.022588,37.010589,40,0,16,170
41672,75.278385,33.950611,37.093746,40,0,16,170
41673,75.158463,34.068577,37.065084,40,0,16,170
41674,75.259116,33.957241,37.019075,40,0,16,170
41675,75.206952,34.002141,36.977983,40,0,16,170
41676,75.156182,34.039518,36.974789,40,0,16,170
41677,75.287271,34.100483,36.922029,40,0,16,170
41678,75.225578,33.954695,37.043456,40,0,16,170
41679,75.185725,34.116746,37.02155,40,0,16,170
41680,75.114736,33.946394,36.947615,40,0,16,170
41681,78.953793,36.933342,39.540675,40,0,16,172
41682,78.966457,37.01438,39.624642,40,0,16,172
41683,78.913061,36.967695,39.539237,40,0,16,172
41684,78.91155,36.996229,39.552921,40,0,16,172
41685,78.90939,36.894679,39.546577,40,0,16,172
41686,78.981471,36.942022,39.449831,40,0,16,172
41687,78.938048,36.871686,39.540304,40,0,16,172
41688,78.927085,36.991707,39.63632,40,0,16,172
41689,79.011376,36.999353,39.568689,40,0,16,172
41690,78.978599,36.903785,39.566221,40,0,16,172
41691,81.93225,36.899537,39.897945,40,0,16,172
41692,81.945516,36.874664,39.990501,40,0,16,172
41693,82.000561,36.889234,39.832635,40,0,16,172
41694,82.000875,36.858826,39.859627,40,0,16,172
41695,81.878421,36.946151,39.814737,40,0,16,172
41696,81.964808,36.807168,39.942049,40,0,16,172
41697,82.001521,36.809386,39.943442,40,0,16,172
41698,81.940309,36.850609,39.956825,40,0,16,172
41699,81.860738,36.941948,39.980588,40,0,16,172
41700,81.915825,36.817034,39.901746,40,0,16,172
41701,84.919315,37.865434,40.278043,40,0,16,172
41702,84.894772,37.803356,40.27744,40,0,16,172
41703,84.849708,37.838557,40.306302,40,0,16,172
41704,84.873629,37.922217,40.349829,40,0,16,172
41705,84.979555,37.834183,40.363348,40,0,16,172
41706,84.973387,37.831986,40.373369,40,0,16,172
41707,84.819531,37.835239,40.338134,40,0,16,172
41708,85.008314,37.90298,40.297015,40,0,16,172
41709,84.931504,37.862345,40.332008,40,0,16,172
41710,84.843388,37.790746,40.338054,40,0,16,172
41711,88.229883,34.89744,37.588966,40,0,16,171
41712,88.216612,34.853141,37.607111,40,0,16,171
41713,88.167183,34.84318,37.667869,40,0,16,171
41714,88.196357,34.802269,37.580883,40,0,16,171
41715,88.167496,34.811778,37.518459,40,0,16,171
41716,88.170895,34.8226,37.521871,40,0,16,171
41717,88.261609,34.993108,37.578124,40,0,16,171
41718,88.228147,34.802714,37.602765,40,0,16,171
41719,88.24072,34.933072,37.57467,40,0,16,171
41720,88.247763,34.871613,37.652782,40,0,16,171
41721,91.327652,34.885274,36.953615,40,0,16,171
41722,91.35871,34.966473,36.967505,40,0,16,171
41723,91.334156,34.826567,36.945262,40,0,16,171
41724,91.396344,34.827437,37.033893,40,0,16,171
41725,91.424571,34.896751,37.0256,40,0,16,171
41726,91.35094,34.912674,37.028047,40,0,16,171
41727,91.305179,34.89436,36.957811,40,0,16,171
41728,91.296822,34.865384,36.890281,40,0,16,171
41729,91.330812,34.838812,37.004433,40,0,16,171
41730,91.353223,34.921183,37.021787,40,0,16,171
41731,94.527517,32.895343,35.279986,31,0,16,176
41732,94.543561,32.860535,35.218157,31,0,16,176
41733,94.46844,32.909707,35.186097,31,0,16,176
41734,94.464718,32.964659,35.276507,31,0,16,176
41735,94.472379,32.986313,35.251624,31,0,16,176
41736,94.478653,32.978777,35.37634,31,0,16,176
41737,94.427874,32.867255,35.254038,31,0,16,176
41738,94.442971,32.853233,35.314338,31,0,16,176
41739,94.509593,32.849022,35.27511,31,0,16,176
41740,94.515396,32.973105,35.347339,31,0,16,176
41741,97.727381,30.905412,33.606358,31,0,16,176
41742,97.705065,30.941439,33.659698,31,0,16,176
41743,97.687116,30.965824,33.508065,31,0,16,176
41744,97.713285,30.992559,33.55087,31,0,16,176
41745,97.733165,30.888279,33.585933,31,0,16,176
41746,97.794704,30.811945,33.545223,31,0,16,176
41747,97.804164,30.961954,33.696432,31,0,16,176
41748,97.799854,30.924116,33.515182,31,0,16,176
41749,97.668858,30.861308,33.522408,31,0,16,176
41750,97.825824,30.933971,33.641098,31,0,16,176
41751,101.91146,27.904511,32.028991,31,0,15,169
41752,101.98223,27.814082,31.93762,31,0,15,169
41753,101.96721,27.880548,31.979173,31,0,15,169
41754,101.96588,27.831821,32.079256,31,0,15,169
41755,101.98336,27.865891,32.109985,31,0,15,169
41756,101.89105,27.813027,31.964814,31,0,15,169
41757,101.83873,27.916464,31.961934,31,0,15,169
41758,101.92632,27.825895,32.03817,31,0,15,169
41759,101.81268,27.862617,32.04866,31,0,15,169
41760,101.8423,27.954235,32.022156,31,0,15,169
41761,105.98483,25.881672,31.467074,31,0,15,161
41762,105.95757,25.97584,31.456482,31,0,15,161
41763,105.98644,25.887318,31.412244,31,0,15,161
41764,105.88935,25.950578,31.386562,31,0,15,161
41765,106.06558,25.849381,31.540022,31,0,15,161
41766,105.94668,25.950819,31.439808,31,0,15,161
41767,105.91637,25.950058,31.523841,31,0,15,161
41768,105.96115,25.845436,31.400564,31,0,15,161
41769,105.88588,25.789096,31.546907,31,0,15,161
41770,106.04642,25.883437,31.407527,31,0,15,161
41771,109.9475,24.836897,31.920606,31,0,18,195
41772,109.93914,24.887342,31.945773,31,0,18,195
41773,109.97516,24.858238,31.860434,31,0,18,195
41774,110.00097,24.892775,31.9072,31,0,18,195
41775,109.88277,24.814559,31.89572,31,0,18,195
41776,109.96595,24.761548,31.851772,31,0,18,195
41777,109.85004,24.852129,31.941956,31,0,18,195
41778,109.85613,24.771236,31.920088,31,0,18,195
41779,109.91708,24.894488,31.931561,31,0,18,195
41780,109.89275,24.931097,31.992741,31,0,18,195
41781,113.91016,23.792121,32.374138,31,0,18,195
41782,113.88732,23.832971,32.391345,31,0,18,195
41783,113.89982,23.785922,32.469707,31,0,18,195
41784,113.98421,23.88984,32.280762,31,0,18,195
41785,113.99105,23.787376,32.305376,31,0,18,195
41786,113.8769,23.698534,32.276598,31,0,18,195
41787,113.82493,23.692816,32.29057,31,0,18,195
41788,113.81167,23.832492,32.444908,31,0,18,195
41789,113.93631,23.796403,32.461452,31,0,18,195
41790,113.88467,23.798649,32.403818,31,0,18,195
41791,117.75352,22.725706,33.82029,31,0,18,197
41792,117.85238,22.75262,33.866448,31,0,18,197
41793,117.73936,22.725214,33.902698,31,0,18,197
41794,117.79783,22.742984,33.830243,31,0,18,197
41795,117.81118,22.743361,33.793324,31,0,18,197
41796,117.70966,22.711601,33.881702,31,0,18,197
41797,117.7686,22.793512,33.893997,31,0,18,197
41798,117.81567,22.689489,33.879144,31,0,18,197
41799,117.80944,22.711203,33.732544,31,0,18,197
41800,117.66368,22.684165,33.850711,31,0,18,197
41801,121.59687,21.659292,35.266443,31,0,18,197
41802,121.55041,21.612666,35.174447,31,0,18,197
41803,121.61706,21.593341,35.313509,31,0,18,197
41804,121.58735,21.664475,35.21982,31,0,18,197
41805,121.55202,21.646281,35.343932,31,0,18,197
41806,121.55133,21.576192,35.296411,31,0,18,197
41807,121.61206,21.634472,35.169825,31,0,18,197
41808,121.67577,21.717417,35.364476,31,0,18,197
41809,121.69488,21.669306,35.361014,31,0,18,197
41810,121.6306,21.562945,35.36134,31,0,18,197
41811,124.33671,21.582208,37.608955,31,0,18,197
41812,124.27643,21.525421,37.628277,31,0,18,197
41813,124.2768,21.553478,37.677867,31,0,18,197
41814,124.29003,21.581185,37.601958,31,0,18,197
41815,124.43032,21.529726,37.630261,31,0,18,197
41816,124.27632,21.536121,37.561167,31,0,18,197
41817,124.31078,21.634776,37.707667,31,0,18,197
41818,124.42759,21.644467,37.543006,31,0,18,197
41819,124.24851,21.621697,37.550602,31,0,18,197
41820,124.28304,21.48558,37.686953,31,0,18,197
41821,127.07654,21.505125,39.951467,31,0,18,192
41822,126.98896,21.445104,39.854723,31,0,18,192
41823,127.08905,21.440727,39.892417,31,0,18,192
41824,127.10998,21.446463,40.045066,31,0,18,192
41825,127.06761,21.570005,39.882444,31,0,18,192
41826,127.01736,21.517583,39.886883,31,0,18,192
41827,127.0862,21.461413,39.968375,31,0,18,192
41828,127.17243,21.432567,39.910457,31,0,18,192
41829,127.00411,21.414827,39.930111,31,0,18,192
41830,127.13137,21.582195,39.933727,31,0,18,192
41831,129.69706,21.406402,43.2866,7,0,18,192
41832,129.72928,21.336287,43.364773,7,0,18,192
41833,129.68565,21.313859,43.36211,7,0,18,192
41834,129.7337,21.3316,43.224042,7,0,18,192
41835,129.77513,21.310889,43.359139,7,0,18,192
41836,129.68317,21.335028,43.27438,7,0,18,192
41837,129.60238,21.307119,43.290095,7,0,18,192
41838,129.69384,21.488727,43.186633,7,0,18,192
41839,129.60196,21.417123,43.351931,7,0,18,192
41840,129.6074,21.413314,43.223051,7,0,18,192
41841,132.32619,22.307382,46.644561,7,0,18,192
41842,132.26315,22.330024,46.593802,7,0,18,192
41843,132.24087,22.209481,46.58642,7,0,18,192
41844,132.27505,22.345175,46.585819,7,0,18,192
41845,132.27031,22.243241,46.624472,7,0,18,192
41846,132.38562,22.302616,46.555712,7,0,18,192
41847,132.41875,22.211827,46.555818,7,0,18,192
41848,132.30995,22.385236,46.701418,7,0,18,192
41849,132.26989,22.315237,46.699087,7,0,18,192
41850,132.22882,22.254415,46.703857,7,0,18,192
41851,133.95389,22.219928,49.860604,7,0,18,198
41852,133.91906,22.220954,49.766367,7,0,18,198
41853,133.94111,22.128724,49.781587,7,0,18,198
41854,134.02402,22.152592,49.8463,7,0,18,198
41855,133.87461,22.251817,49.777179,7,0,18,198
41856,133.88038,22.299764,49.770343,7,0,18,198
41857,133.99241,22.124206,49.823277,7,0,18,198
41858,133.88418,22.208096,49.791201,7,0,18,198
41859,133.90456,22.134909,49.848263,7,0,18,198
41860,133.96915,22.287635,49.94215,7,0,18,198
41861,135.46228,22.110834,54.069268,7,0,14,152
41862,135.41171,22.210818,53.97609,7,0,14,152
41863,135.38099,22.019878,54.119824,7,0,14,152
41864,135.47963,22.153956,54.005694,7,0,14,152
41865,135.46589,22.183799,54.011945,7,0,14,152
41866,135.56146,22.01634,54.032191,7,0,14,152
41867,135.37426,22.044811,54.125535,7,0,14,152
41868,135.38077,22.087888,54.018108,7,0,14,152
41869,135.4242,22.161382,54.061696,7,0,14,152
41870,135.36826,22.018438,54.115597,7,0,14,152
41871,137.09859,23.023082,57.30814,15,0,14,152
41872,137.16672,22.98162,57.253616,15,0,14,152
41873,137.18331,23.034921,57.227921,15,0,14,152
41874,137.08848,23.04783,57.209134,15,0,14,152
41875,137.05374,23.066123,57.389552,15,0,14,152
41876,137.0663,22.939545,57.355125,15,0,14,152
41877,137.15011,23.042489,57.381104,15,0,14,152
41878,137.13561,23.070795,57.262342,15,0,14,152
41879,137.12113,22.975989,57.263119,15,0,14,152
41880,137.17227,22.956561,57.353859,15,0,14,152
41881,137.73348,22.946897,60.405093,15,0,14,152
41882,137.67006,22.870269,60.435976,15,0,14,152
41883,137.82746,22.915901,60.326043,15,0,14,152
41884,137.6364,22.99982,60.462547,15,0,14,152
41885,137.79062,22.886935,60.425754,15,0,14,152
41886,137.8314,22.920111,60.30544,15,0,14,152
41887,137.70398,22.856701,60.307028,15,0,14,152
41888,137.74052,22.932054,60.395986,15,0,14,152
41889,137.66523,22.983633,60.305395,15,0,14,152
41890,137.8085,22.848238,60.499565,15,0,14,152
41891,139.24187,22.837803,64.613757,15,0,14,155
41892,139.16411,22.854918,64.525101,15,0,14,155
41893,139.34029,22.767145,64.599989,15,0,14,155
41894,139.14644,22.886375,64.613898,15,0,14,155
41895,139.22241,22.770171,64.627893,15,0,14,155
41896,139.14876,22.783791,64.712905,15,0,14,155
41897,139.14958,22.771064,64.700729,15,0,14,155
41898,139.31824,22.838921,64.659463,15,0,14,155
41899,139.21944,22.768304,64.690456,15,0,14,155
41900,139.24946,22.927061,64.642115,15,0,14,155
41901,141.85378,21.739379,67.926061,15,0,14,155
41902,141.83855,21.674009,67.981849,15,0,14,155
41903,141.79622,21.723482,67.891509,15,0,14,155
41904,141.93501,21.756582,67.866681,15,0,14,155
41905,141.91904,21.764457,67.8818,15,0,14,155
41906,141.94499,21.808962,67.875343,15,0,14,155
41907,141.89639,21.662976,67.851946,15,0,14,155
41908,141.78563,21.737597,67.9889,15,0,14,155
41909,141.80404,21.657623,67.881854,15,0,14,155
41910,141.81475,21.742831,68.019264,15,0,14,155
41911,144.45708,19.641252,71.215538,15,0,14,153
41912,144.37587,19.590489,71.23225,15,0,14,153
41913,144.50063,19.713019,71.252048,15,0,14,153
41914,144.40314,19.646406,71.219545,15,0,14,153
41915,144.55091,19.577402,71.173028,15,0,14,153
41916,144.36681,19.620774,71.293258,15,0,14,153
41917,144.38912,19.586348,71.168175,15,0,14,153
41918,144.38409,19.544586,71.300369,15,0,14,153
41919,144.44421,19.622734,71.157865,15,0,14,153
41920,144.44664,19.675874,71.298919,15,0,14,153
41921,145.94826,17.532755,75.378546,15,0,14,153
41922,146.00988,17.609429,75.388686,15,0,14,153
41923,145.93881,17.560875,75.306513,15,0,14,153
41924,145.9128,17.489939,75.377452,15,0,14,153
41925,145.9325,17.600798,75.294408,15,0,14,153
41926,145.93,17.556719,75.474662,15,0,14,153
41927,145.92492,17.529434,75.349878,15,0,14,153
41928,145.95713,17.493908,75.324615,15,0,14,153
41929,145.99882,17.561008,75.463702,15,0,14,153
41930,145.94502,17.557778,75.426771,15,0,14,153
41931,147.45665,17.423662,79.58721,15,0,14,156
41932,147.4255,17.366422,79.538651,15,0,14,156
41933,147.37392,17.390486,79.533431,15,0,14,156
41934,147.3949,17.341316,79.567952,15,0,14,156
41935,147.46994,17.466986,79.639764,15,0,14,156
41936,147.41518,17.333137,79.534599,15,0,14,156
41937,147.37804,17.518499,79.518782,15,0,14,156
41938,147.49928,17.486034,79.600141,15,0,14,156
41939,147.48948,17.366784,79.565543,15,0,14,156
41940,147.49078,17.405972,79.558205,15,0,14,156
41941,147.96361,16.326135,83.653955,15,0,14,156
41942,147.92751,16.229137,83.664515,15,0,14,156
41943,147.92312,16.362345,83.603338,15,0,14,156
41944,148.01445,16.26223,83.752756,15,0,14,156
41945,147.97246,16.321317,83.62935,15,0,14,156
41946,147.98446,16.25696,83.605931,15,0,14,156
41947,148.02299,16.24433,83.74847,15,0,14,156
41948,148.03102,16.411469,83.614386,15,0,14,156
41949,148.00064,16.247295,83.711348,15,0,14,156
41950,147.93354,16.289994,83.671758,15,0,14,156
41951,147.48636,16.239579,87.624439,15,7,84,855
41952,147.53606,16.174478,87.716718,15,7,84,855
41953,147.53749,16.190611,87.671446,15,7,84,855
41954,147.46316,16.272296,87.689984,15,7,84,855
41955,147.56211,16.209265,87.595621,15,7,84,855
41956,147.58495,16.154915,87.720735,15,7,84,855
41957,147.52298,16.314908,87.705352,15,7,84,855
41958,147.39633,16.180804,87.582678,15,9,109,1106
41959,147.39525,16.298474,87.703369,15,9,109,1106
41960,147.40789,16.324835,87.61528,15,7,84,855
41961,147.00911,16.153022,91.594923,18,9,109,1106
41962,146.97557,16.072359,91.504705,18,9,109,1106
41963,146.92693,16.245964,91.605673,18,9,109,1106
41964,147.02065,16.224605,91.589996,18,9,109,1106
41965,146.99599,16.185024,91.640051,18,9,109,1106
41966,147.07662,16.234932,91.627273,18,9,109,1106
41967,146.93023,16.165355,91.60305,18,9,109,1106
41968,146.97509,16.126072,91.586585,18,9,109,1106
41969,147.00873,16.075228,91.686091,18,9,109,1106
41970,147.01442,16.059529,91.531583,18,9,109,1106
41971,145.41973,16.056095,96.438938,18,9,109,1106
41972,145.4846,16.101427,96.433557,18,9,109,1106
41973,145.32985,16.071086,96.526605,18,9,109,1106
41974,145.48272,15.959626,96.362874,18,9,109,1106
41975,145.40186,16.029603,96.369432,18,9,109,1106
41976,145.33386,16.075817,96.36993,18,9,109,1106
41977,145.46599,16.0635,96.416131,18,9,109,1106
41978,145.34449,16.137111,96.363474,18,9,109,1106
41979,145.48718,15.979472,96.413745,18,9,109,1106
41980,145.38765,15.971878,96.478388,18,9,109,1106
41981,143.95828,16.980509,100.31316,17,9,109,1107
41982,143.91612,16.954456,100.22075,17,9,109,1107
41983,143.92452,17.078657,100.38017,17,9,109,1107
41984,143.91857,17.070963,100.38925,17,9,109,1107
41985,144.03352,17.046923,100.39232,17,9,109,1107
41986,143.95059,17.079347,100.40273,17,9,109,1107
41987,143.90354,17.045409,100.26691,17,9,109,1107
41988,143.95279,17.027636,100.2536,17,9,109,1107
41989,144.01649,16.987156,100.28204,17,9,109,1107
41990,144.02205,16.986181,100.21929,17,9,109,1107
41991,141.49539,16.91649,104.04546,17,9,109,1101
41992,141.42054,16.854952,104.01915,17,9,109,1101
41993,141.48306,16.978894,104.13231,17,9,109,1101
41994,141.5537,17.006289,104.05841,17,9,109,1101
41995,141.48417,16.864334,104.02432,17,9,109,1101
41996,141.42116,16.836798,104.02947,17,9,109,1101
41997,141.4819,16.832929,104.0293,17,9,109,1101
41998,141.41611,16.921481,104.1445,17,9,109,1101
41999,141.54899,16.87152,104.02381,17,9,109,1101
42000,141.50501,16.858412,104.0336,17,9,109,1101
42001,139.16042,17.873811,106.80798,17,9,109,1101
42002,139.09883,17.841773,106.86498,17,9,109,1101
42003,139.1601,17.874005,106.85618,17,9,109,1101
42004,139.14986,17.95405,106.76327,17,9,109,1101
42005,139.10534,17.88953,106.74606,17,9,109,1101
42006,139.07051,17.928684,106.84921,17,9,109,1101
42007,139.25832,17.871313,106.71126,17,9,109,1101
42008,139.22123,17.852642,106.79901,17,9,109,1101
42009,139.24466,17.821885,106.79837,17,9,109,1101
42010,139.14579,17.969267,106.81435,17,9,109,1101
42011,136.70615,18.809494,110.56311,29,9,109,1105
42012,136.7602,18.752415,110.47665,29,9,109,1105
42013,136.73712,18.834717,110.56578,29,9,109,1105
42014,136.66818,18.715991,110.49686,29,9,109,1105
42015,136.617,18.826877,110.6193,29,9,109,1105
42016,136.66175,18.741807,110.52657,29,9,109,1105
42017,136.75162,18.838063,110.49867,29,9,109,1105
42018,136.71611,18.713868,110.62198,29,9,109,1105
42019,136.72249,18.900516,110.5372,29,9,109,1105
42020,136.61644,18.740922,110.64297,29,9,109,1105
42021,134.36257,18.767113,113.30279,29,9,109,1105
42022,134.45899,18.700081,113.39499,29,9,109,1105
42023,134.3581,18.728443,113.28791,29,9,109,1105
42024,134.34152,18.771012,113.23728,29,9,109,1105
42025,134.34062,18.689233,113.30913,29,9,109,1105
42026,134.30002,18.798378,113.34327,29,9,109,1105
42027,134.36588,18.702616,113.37183,29,9,109,1105
42028,134.28412,18.718709,113.36697,29,9,109,1105
42029,134.41846,18.753012,113.33319,29,9,109,1105
42030,134.29996,18.677071,113.33486,29,9,109,1105
42031,131.02618,18.736001,115.92338,29,9,109,1105
42032,130.99283,18.748339,115.84456,29,9,109,1105
42033,131.12264,18.72262,115.96804,29,9,109,1105
42034,130.98541,18.76421,115.83668,29,9,109,1105
42035,131.1073,18.759923,115.92407,29,9,109,1105
42036,131.00715,18.670948,115.82802,29,9,109,1105
42037,131.08341,18.7371,116.00889,29,9,109,1105
42038,130.9642,18.834708,116.00457,29,9,101,1023
42039,131.03889,18.805157,115.9866,29,9,109,1105
42040,131.0893,18.779596,115.96524,29,9,109,1105
42041,128.69121,19.693323,118.6859,29,9,101,1023
42042,128.59416,19.686017,118.6189,29,9,101,1023
42043,128.63428,19.659587,118.61624,29,9,101,1023
42044,128.60197,19.658501,118.74664,29,9,101,1023
42045,128.65577,19.726926,118.68699,29,9,101,1023
42046,128.79023,19.622505,118.78083,29,9,101,1023
42047,128.66952,19.679373,118.63307,29,9,101,1023
42048,128.61009,19.78884,118.73771,29,9,101,1023
42049,128.60851,19.712227,118.61103,29,9,101,1023
42050,128.59442,19.644739,118.66542,29,9,101,1023
42051,124.37061,20.673181,121.21023,29,9,108,1098
42052,124.33698,20.700338,121.15279,29,9,108,1098
42053,124.33589,20.742653,121.12885,29,9,108,1098
42054,124.41619,20.74154,121.19046,29,9,108,1098
42055,124.44892,20.673793,121.234,29,9,108,1098
42056,124.37154,20.653414,121.17494,29,9,108,1098
42057,124.29939,20.676132,121.12632,29,9,108,1098
42058,124.40465,20.680241,121.2792,29,9,108,1098
42059,124.41191,20.725241,121.30775,29,9,108,1098
42060,124.39527,20.593512,121.16995,29,9,108,1098
42061,122.14635,20.652439,122.95729,29,9,108,1098
42062,122.1789,20.56697,122.97545,29,9,108,1098
42063,122.15202,20.594768,122.92443,29,9,108,1098
42064,122.24009,20.590259,122.97868,29,9,108,1098
42065,122.07767,20.691055,122.89155,29,9,108,1098
42066,122.12241,20.746372,123.05118,29,9,108,1098
42067,122.13245,20.686445,123.03743,29,9,108,1098
42068,122.08808,20.724389,122.8634,29,9,108,1098
42069,122.09372,20.588897,122.86516,29,9,108,1098
42070,122.17327,20.601226,123.0029,29,9,108,1098
42071,118.80995,20.621327,125.57788,29,9,108,1098
42072,118.78825,20.659957,125.48412,29,9,108,1098
42073,118.71675,20.696266,125.57567,29,9,108,1098
42074,118.81635,20.664219,125.64095,29,9,108,1098
42075,118.90311,20.674792,125.53316,29,9,108,1098
42076,118.72835,20.650343,125.55815,29,9,108,1098
42077,118.72647,20.627283,125.60991,29,9,108,1098
42078,118.74067,20.610347,125.61585,29,9,108,1098
42079,118.82526,20.623499,125.51008,29,9,108,1098
42080,118.84353,20.597194,125.62415,29,9,108,1098
42081,115.47356,20.590215,128.19847,29,9,105,1060
42082,115.55195,20.540776,128.28549,29,9,105,1060
42083,115.53455,20.546467,128.21749,29,9,105,1060
42084,115.44122,20.561406,128.1895,29,9,105,1060
42085,115.47269,20.623604,128.1832,29,9,105,1060
42086,115.408,20.579801,128.11584,29,9,105,1060
42087,115.47926,20.541493,128.1844,29,9,105,1060
42088,115.38578,20.588624,128.17435,29,9,105,1060
42089,115.43594,20.623403,128.12509,29,9,105,1060
42090,115.38323,20.500905,128.22017,29,9,105,1060
42091,111.39158,21.613352,128.73756,29,9,105,1060
42092,111.3883,21.678306,128.82876,29,9,105,1060
42093,111.38382,21.61324,128.70388,29,9,105,1060
42094,111.32674,21.620719,128.8187,29,9,105,1060
42095,111.34513,21.711066,128.76692,29,9,105,1060
42096,111.30139,21.661548,128.68051,29,9,105,1060
42097,111.40385,21.688679,128.73872,29,9,105,1060
42098,111.32655,21.634313,128.67247,29,9,105,1060
42099,111.47636,21.587396,128.65979,29,9,105,1060
42100,111.442,21.546248,128.64478,29,9,105,1060
42101,108.1745,21.603879,130.36554,29,9,105,1067
42102,108.17704,21.531366,130.35906,29,9,105,1067
42103,108.14541,21.624413,130.39371,29,9,105,1067
42104,108.17241,21.653343,130.26867,29,9,105,1067
42105,108.11488,21.691851,130.30605,29,9,105,1067
42106,108.15562,21.630317,130.27405,29,9,105,1067
42107,108.09923,21.59427,130.36838,29,9,105,1067
42108,108.22936,21.580101,130.44345,29,9,105,1067
42109,108.22347,21.625521,130.29225,29,9,105,1067
